"rt","m.z","p.value","mode"
0.417,189.16363,0.836210979674683,"positive"
1.299,189.41267,0.635289571903461,"positive"
1.298,189.70245,0.259775930386346,"positive"
1.297,189.98058,0.669563659323263,"positive"
0.478,190.01701,0.801826880012242,"positive"
0.453,190.08599,0.280897868907249,"positive"
0.362,190.1591,0.615289980047578,"positive"
1.296,190.26409,0.349541170086379,"positive"
5.168,191.04037,0.485428532363249,"positive"
0.545,191.09131,0.748146522898532,"positive"
0.362,191.14324,0.605816781807486,"positive"
3.426,192.0654,0.922356986279152,"positive"
2.749,192.10182,0.477430299363636,"positive"
0.582,192.10556,0.979977651844796,"positive"
4.329,192.12256,0.267808708425768,"positive"
0.751,193.09655,0.395531772294585,"positive"
0.413,193.12279,0.380200475507959,"positive"
0.444,193.14312,0.499913047735873,"positive"
0.362,193.15867,0.633435225559921,"positive"
0.435,193.62021,0.365959991142688,"positive"
0.608,193.65309,0.886389153344669,"positive"
1.969,194.11746,0.0756345995067962,"positive"
4.025,194.11758,0.624328694425125,"positive"
1.3,194.74076,0.327390875557136,"positive"
1.302,195.03208,0.384073783044712,"positive"
0.34,195.06511,0.307118949754513,"positive"
0.434,195.08803,0.786782511306154,"positive"
0.512,195.11298,0.292213366810678,"positive"
4.06,195.12074,0.395929206896422,"positive"
0.609,195.12292,0.980504331918135,"positive"
0.433,195.30704,0.815505667460144,"positive"
1.297,195.31555,0.863428679792328,"positive"
0.433,195.472,0.87981976506254,"positive"
0.433,195.54293,0.752005679723728,"positive"
1.292,195.59165,0.626879332232377,"positive"
1.29,195.8808,0.820490439036337,"positive"
0.408,196.11206,0.469240024847368,"positive"
1.292,196.1684,0.611157808687408,"positive"
0.367,196.17072,0.864451718732164,"positive"
1.289,196.44663,0.707756477374499,"positive"
1.289,196.74027,0.603401082368036,"positive"
0.462,197.1284,0.186971684966683,"positive"
2.948,197.12869,0.261061130269653,"positive"
1.289,197.31045,0.456079639781903,"positive"
4.065,198.05286,0.426332640410592,"positive"
0.498,198.05873,0.536965739949904,"positive"
5.542,198.08489,0.24531523920657,"positive"
0.543,198.14871,0.0790755472362592,"positive"
0.5,198.18496,0.0636315670869295,"positive"
0.362,198.18542,0.730055437478581,"positive"
0.342,199.06045,0.29362863502055,"positive"
2.012,199.08216,0.504331319138212,"positive"
0.481,199.10812,0.977118711011969,"positive"
2.599,199.15656,0.348819680748032,"positive"
4.171,200.06809,0.382533437042206,"positive"
3.093,200.12834,0.615877433795221,"positive"
3.417,200.12881,0.602164296474319,"positive"
1.639,200.13889,0.502020997013232,"positive"
0.366,200.16503,0.462778674091605,"positive"
0.869,200.20065,0.336997318249502,"positive"
0.668,200.23721,0.155047216510613,"positive"
0.801,200.23721,0.308872867849702,"positive"
1.814,200.6551,0.270657716001403,"positive"
0.372,201.05453,0.182425702221029,"positive"
0.342,201.09081,0.246842703752606,"positive"
0.921,201.13872,0.423130651262475,"positive"
0.545,201.16016,0.365466655122715,"positive"
0.949,202.05318,0.566354850728532,"positive"
0.524,202.08633,0.962306649361892,"positive"
3.54,202.11837,0.264393601542546,"positive"
3.338,202.15489,0.267304004628708,"positive"
0.417,202.18007,0.354762827409571,"positive"
1.263,202.18018,0.511566036886959,"positive"
1.817,202.18049,0.180759307983295,"positive"
0.744,202.21671,0.210117043230825,"positive"
1.816,202.4033,0.180265951592579,"positive"
1.821,202.43766,0.19202691453774,"positive"
1.816,202.57143,0.195836014487627,"positive"
3.728,202.58134,0.179452836513418,"positive"
1.807,202.64352,0.248479676890757,"positive"
4.118,203.05282,0.899429517639264,"positive"
0.606,203.12088,0.231363639710292,"positive"
5.68,203.15057,0.524926660362141,"positive"
2.192,203.83083,0.616987107929287,"positive"
0.428,204.10191,0.504533711064259,"positive"
3.735,204.10233,0.326123919983924,"positive"
2.19,204.11345,0.406925746639248,"positive"
3.734,204.12332,0.150125866240933,"positive"
0.874,204.13544,0.443145439492265,"positive"
1.226,204.19672,0.306407272736003,"positive"
3.73,204.34731,0.230083305542205,"positive"
3.734,204.38178,0.251902917290095,"positive"
3.729,204.4271,0.221832663174652,"positive"
3.733,204.52488,0.176654694750391,"positive"
0.45,205.07098,0.649131757896107,"positive"
3.409,205.0973,0.158803525733104,"positive"
0.373,205.09753,0.611638461418946,"positive"
2.29,206.11761,0.985020753476525,"positive"
0.694,206.13817,0.33363163000225,"positive"
1.751,206.17512,0.585415195271526,"positive"
3.235,206.88592,0.045558671551735,"positive"
0.522,207.09162,0.440917513326515,"positive"
0.671,207.11075,0.323960773434039,"positive"
0.398,207.1593,0.849151486944468,"positive"
1.943,208.13302,0.40655027360872,"positive"
0.487,208.13311,0.954839743129328,"positive"
0.362,208.16962,0.630511541164288,"positive"
3.222,208.88423,0.109933404924161,"positive"
3.428,209.09206,0.417744218721331,"positive"
0.538,209.13819,0.96855268736957,"positive"
0.462,209.13833,0.503443642411045,"positive"
0.362,209.15383,0.73765522800503,"positive"
0.748,209.20118,0.128393916840102,"positive"
0.47,209.20129,0.168031035715058,"positive"
4.588,210.05434,0.105688113764585,"positive"
3.531,210.07891,0.318187658750844,"positive"
0.461,210.14236,0.564949045638267,"positive"
0.706,210.22122,0.134968019758426,"positive"
0.432,211.08293,0.382829867079783,"positive"
0.41,211.13313,0.415283213110168,"positive"
0.362,211.16937,0.590942991100354,"positive"
0.884,212.11783,0.735308846600079,"positive"
0.609,212.14944,0.526660283343666,"positive"
0.524,212.16418,0.0564778103514329,"positive"
1.83,212.20097,0.0481301006156419,"positive"
0.368,212.20145,0.747609020565454,"positive"
0.597,212.23709,0.220549736992398,"positive"
0.342,213.07555,0.380589807067415,"positive"
0.379,213.11257,0.368755125290323,"positive"
0.363,214.1227,0.868643614936633,"positive"
0.703,214.17985,0.0541006330781693,"positive"
0.405,214.18042,0.975184889903955,"positive"
0.693,214.25332,0.146180072822029,"positive"
0.43,215.1256,0.214439729197205,"positive"
0.474,215.17564,0.290134950355447,"positive"
0.495,215.97849,0.12325318693637,"positive"
4.064,216.09961,0.47986385749572,"positive"
0.713,216.12298,0.77109877710048,"positive"
0.366,216.15956,0.486572432487751,"positive"
0.544,216.15966,0.0867825609471556,"positive"
0.444,216.19556,0.387142885521229,"positive"
1.213,216.19634,0.544286454023821,"positive"
0.342,217.03415,0.425290756776759,"positive"
0.607,217.10481,0.540809497259036,"positive"
4.804,217.13051,0.615309376563452,"positive"
4.529,217.15437,0.154810971911193,"positive"
0.413,218.1184,0.414371062489188,"positive"
3.107,218.13858,0.297727352305135,"positive"
0.847,218.14966,0.779264282323542,"positive"
2.245,218.17451,0.578294058053654,"positive"
0.375,219.17404,0.70890955358372,"positive"
0.693,219.17495,0.445365671116562,"positive"
0.439,220.05725,0.837420519793251,"positive"
1.151,220.09665,0.38963482292615,"positive"
2.988,220.10833,0.188031867333105,"positive"
1.857,220.11767,0.394891733808013,"positive"
1.76,220.1179,0.335702312301749,"positive"
2.034,220.11886,0.344766268877354,"positive"
1.244,220.12794,0.42010454332626,"positive"
0.727,220.14547,0.158454289715308,"positive"
0.45,220.14658,0.0402786279922944,"positive"
0.401,221.15013,0.718298127879663,"positive"
0.827,221.16512,0.52832971060154,"positive"
2.255,221.16983,0.950410201918653,"positive"
2.332,221.1699,0.100784535738835,"positive"
1.517,222.01995,0.310144322768044,"positive"
0.451,222.14348,0.0719224431568662,"positive"
2.484,222.14926,0.101859474778819,"positive"
0.402,223.07471,0.436369777656667,"positive"
0.669,223.08556,0.933393639761755,"positive"
0.342,223.09705,0.594454194219271,"positive"
0.429,223.11796,0.767288919442916,"positive"
0.483,223.15394,0.969320465002171,"positive"
0.385,223.16909,0.882694584777831,"positive"
3.407,224.09509,0.408999757433315,"positive"
2.828,224.12757,0.0809075710878895,"positive"
4.153,224.12771,0.508475698823143,"positive"
0.415,224.14949,0.795477365290436,"positive"
0.372,224.20021,0.276858880160664,"positive"
0.362,224.47088,0.870170709561882,"positive"
4.117,225.03464,0.459116351474562,"positive"
0.433,225.1118,0.99032752890171,"positive"
4.103,225.13159,0.891944363643122,"positive"
0.689,225.19452,0.842279700894385,"positive"
0.381,225.19595,0.432751959763724,"positive"
4.091,225.24383,0.126967901796758,"positive"
4.11,226.0449,0.248607882284481,"positive"
2.017,226.08226,0.765009359162507,"positive"
3.729,226.10547,0.953604884588218,"positive"
0.462,226.16517,0.508554601837593,"positive"
0.5,226.18019,0.035829278661225,"positive"
0.362,226.18036,0.608293921755913,"positive"
0.706,226.21606,0.70786986750143,"positive"
0.855,226.21676,0.986004796971914,"positive"
0.361,226.46078,0.50910699153608,"positive"
0.362,226.59386,0.666622017230499,"positive"
4.1,226.95164,0.00843749559023755,"positive"
4.101,227.02791,0.19953985415558,"positive"
0.366,227.07027,0.150556287159645,"positive"
3.407,227.07917,0.19218321322421,"positive"
1.614,227.12527,0.995570696294238,"positive"
0.414,227.16435,0.555138208399451,"positive"
0.69,227.17574,0.355204331853104,"positive"
4.097,227.18793,0.0775481100139451,"positive"
4.111,227.22414,0.0108644129500971,"positive"
4.097,227.36578,0.0358823759997091,"positive"
1.514,228.10075,0.322922489290912,"positive"
0.619,228.19554,0.583995384528191,"positive"
0.362,228.19602,0.621830062987423,"positive"
0.861,228.23209,0.986740040825288,"positive"
0.771,228.26836,0.32235508172024,"positive"
0.643,228.26892,0.346778122300402,"positive"
0.362,228.46903,0.666588242399598,"positive"
0.704,228.51058,0.131055253756172,"positive"
0.41,229.14393,0.456070048183307,"positive"
3.68,229.15461,0.685975934038464,"positive"
4.29,229.15472,0.293296152970768,"positive"
4.191,229.15482,0.486853403651836,"positive"
0.671,229.16587,0.273545506553781,"positive"
4.299,230.09556,0.884977967817844,"positive"
0.893,230.15374,0.103707954751528,"positive"
0.524,230.17466,0.100536474789903,"positive"
2.101,230.24756,0.941962687012023,"positive"
0.36,230.24784,0.555666007575973,"positive"
3.012,230.24813,0.330145629565187,"positive"
0.7,230.24815,0.148252434599545,"positive"
0.529,230.24828,0.828143974341836,"positive"
3.53,231.08417,0.183453825628958,"positive"
0.442,231.09883,0.343335688297819,"positive"
2.628,231.1126,0.422725286953474,"positive"
2.937,231.11308,0.423286177801394,"positive"
0.378,231.13802,0.358954648643403,"positive"
0.393,231.15891,0.657056397865917,"positive"
0.398,232.02712,0.345352866529402,"positive"
0.597,232.02745,0.434175042584941,"positive"
2.655,232.15428,0.392078094654489,"positive"
0.406,232.98454,0.928710576459375,"positive"
0.61,233.07858,0.472322172553226,"positive"
0.415,233.11723,0.483722589967233,"positive"
2.214,233.12916,0.421709093777061,"positive"
0.433,233.15375,0.394896992621039,"positive"
0.413,233.17495,0.680474326652504,"positive"
0.684,233.20165,0.21195804170745,"positive"
0.44,234.01898,0.752916935332935,"positive"
1.975,234.04292,0.603664818898167,"positive"
0.412,234.94454,0.495844943725415,"positive"
0.614,235.07632,0.347269476617445,"positive"
0.551,235.11726,0.170785734784483,"positive"
1.827,235.11928,0.429716303061255,"positive"
0.35,235.13285,0.70642088221744,"positive"
0.406,235.15331,0.298883897498938,"positive"
3.476,235.1654,0.426121932315236,"positive"
0.35,235.16963,0.435044454026597,"positive"
0.627,235.18067,0.413818292450396,"positive"
0.818,235.19167,0.558541633069834,"positive"
0.44,236.14894,0.510786768811926,"positive"
1.814,236.16368,0.0101784194612483,"positive"
1.479,236.16451,0.505453418978441,"positive"
0.36,236.20124,0.357320879745094,"positive"
6.26,236.94743,0.735807190348571,"positive"
0.664,237.12307,0.615264009810733,"positive"
0.443,237.16934,0.65678140736024,"positive"
0.359,237.18444,0.177975184239701,"positive"
6.259,237.94573,0.249885541115938,"positive"
0.374,238.21541,0.330572790716466,"positive"
0.38,239.12826,0.889055636820266,"positive"
0.642,239.14894,0.080518734949883,"positive"
0.433,239.14896,0.155438223420477,"positive"
0.382,239.16436,0.39379668678633,"positive"
4.175,240.09011,0.383730532565608,"positive"
2.273,240.10228,0.878880370344704,"positive"
0.429,240.1442,0.654041177121097,"positive"
0.797,240.14969,0.810776134578292,"positive"
0.391,240.17992,0.485192891459413,"positive"
0.607,240.18052,0.615305721992337,"positive"
0.395,240.19723,0.792655627079361,"positive"
1.706,240.23215,0.011622734002675,"positive"
0.37,240.23284,0.761407780613637,"positive"
1.152,241.09367,0.781842721475733,"positive"
0.343,241.10647,0.291983919777694,"positive"
0.361,241.17327,0.66690445486359,"positive"
2.094,241.20306,0.445201114063447,"positive"
2.219,241.20338,0.00921198988122248,"positive"
1.521,242.11677,0.280719378626654,"positive"
2.107,242.1751,0.466080850275502,"positive"
0.416,242.17524,0.667210497865654,"positive"
0.719,242.24776,0.383845050041784,"positive"
0.623,242.28424,0.71650609784271,"positive"
0.362,242.35057,1,"positive"
3.407,243.05286,0.238947929105283,"positive"
0.472,243.11327,0.283845683561289,"positive"
0.342,243.12303,0.311112416086148,"positive"
2.747,243.13373,0.381913952854677,"positive"
0.416,243.15269,0.483602196216237,"positive"
0.67,243.18191,0.872350041528261,"positive"
2.214,243.18279,0.00512089369107827,"positive"
2.112,243.18279,0.648267554269409,"positive"
2.007,243.18283,0.446645100211528,"positive"
1.872,243.18294,0.357419926097992,"positive"
0.423,243.19658,0.136234906019212,"positive"
0.526,243.20689,0.242275111368275,"positive"
2.536,244.15435,0.593606650001131,"positive"
0.802,244.19063,0.178677970596558,"positive"
0.501,244.19069,0.0441658661509364,"positive"
0.362,244.19081,0.625792769670364,"positive"
1.181,244.227,0.557119330390003,"positive"
0.681,244.26307,0.451404905965461,"positive"
2.114,244.26375,0.745147747402723,"positive"
1.126,245.09589,0.282149107456975,"positive"
0.452,245.12798,0.317499707124766,"positive"
2.092,245.12815,0.44231019636891,"positive"
2.683,245.12866,0.423467977821259,"positive"
0.878,245.16152,0.636914080719648,"positive"
2.823,245.18659,0.408782624984914,"positive"
1.819,245.19045,0.103198426955102,"positive"
0.402,245.22675,0.234402781698127,"positive"
2.085,245.27586,0.428235009376921,"positive"
2.998,246.10871,0.525474805325446,"positive"
0.412,246.1702,0.432549404626251,"positive"
2.307,246.17022,0.942203343210554,"positive"
1.815,246.18675,0.180481880676196,"positive"
1.718,246.20683,0.463802241771876,"positive"
0.515,247.08627,0.883719645935534,"positive"
1.746,247.09085,0.270497382018536,"positive"
2.877,247.1072,0.389260134687627,"positive"
0.413,247.13303,0.371506533956874,"positive"
2.087,247.14433,0.428930664236808,"positive"
2.215,247.14451,0.42171901100319,"positive"
0.411,247.15323,0.482818473451594,"positive"
2.087,247.22388,0.422874159069723,"positive"
0.369,247.24218,0.229060059018206,"positive"
2.085,247.57665,0.422374765497869,"positive"
0.515,248.02244,0.445073825530126,"positive"
2.214,248.0585,0.422463997377195,"positive"
2.875,248.09181,0.585689661326763,"positive"
2.088,248.14743,0.427453375393916,"positive"
2.494,248.18512,0.326889701382522,"positive"
1.232,248.22209,0.894316067133478,"positive"
0.621,248.23762,0.543425494453921,"positive"
0.406,248.95945,0.94744078254891,"positive"
0.357,248.98076,0.298436450073054,"positive"
0.587,249.05417,0.432754581825934,"positive"
3.408,249.0607,0.212406413749151,"positive"
0.514,249.1018,0.562437726967663,"positive"
1.614,249.10716,0.659654062792032,"positive"
0.382,249.14828,0.348923682455261,"positive"
0.692,249.15758,0.410755510685906,"positive"
0.398,249.16954,0.698583553907594,"positive"
2.529,250.11098,0.544345297400341,"positive"
0.438,250.11807,0.66631201696163,"positive"
4.06,250.17746,0.521096431918283,"positive"
0.36,250.17871,0.538480373103848,"positive"
1.043,250.17972,0.361955655895932,"positive"
1.466,250.18059,0.0486032534940318,"positive"
0.807,250.21668,0.426103766563093,"positive"
0.413,250.91812,0.422323003056087,"positive"
0.345,251.04669,0.0874483696211959,"positive"
0.379,251.07014,0.421984643349647,"positive"
0.36,251.12725,0.16380471321819,"positive"
0.543,251.12806,0.479384534199974,"positive"
4.063,251.13729,0.304793240869489,"positive"
0.611,251.13937,0.169792625939931,"positive"
0.38,251.16333,0.244890704318599,"positive"
0.549,251.16364,0.333193653418789,"positive"
0.416,251.18506,0.450268824638372,"positive"
1.619,251.94664,0.71285257821485,"positive"
0.439,252.03009,0.84433969233516,"positive"
0.581,252.03022,0.739856431187929,"positive"
4.153,252.08153,0.11108148792802,"positive"
1.223,252.15715,0.364685280334207,"positive"
0.582,252.16556,0.0448493320903354,"positive"
0.674,252.16571,0.103931149376849,"positive"
0.376,252.23255,0.250743859978451,"positive"
2.544,253.10852,0.870546171738355,"positive"
