"rt","m.z","p.value","mode"
0.411,193.12189,0.557912313391391,"positive"
0.444,193.1439,0.901963865534751,"positive"
0.362,193.15867,0.746190083523993,"positive"
0.434,193.61272,0.974008170105837,"positive"
0.606,193.64442,0.233269583693966,"positive"
4.043,194.11738,0.876707072755785,"positive"
1.969,194.11764,0.323472823502305,"positive"
1.305,194.74657,0.87987698733058,"positive"
1.304,195.02327,0.461896201031551,"positive"
0.34,195.06525,0.266919577601977,"positive"
0.434,195.08778,0.984386706835657,"positive"
0.609,195.12294,0.443536121352813,"positive"
0.434,195.30688,0.949682433163099,"positive"
1.289,195.31158,0.359314415152471,"positive"
0.434,195.47185,0.986059383790992,"positive"
0.434,195.54242,0.816816059342219,"positive"
1.294,195.58818,0.652887164361348,"positive"
1.288,195.88452,0.688978062876331,"positive"
0.358,196.02507,0.296895225968483,"positive"
0.408,196.11206,0.595861319683854,"positive"
1.292,196.16533,0.603635916748615,"positive"
0.367,196.17072,0.749862820896114,"positive"
1.287,196.45475,0.589085408982146,"positive"
1.291,196.73328,0.530947892615573,"positive"
1.29,197.01811,0.738811153152093,"positive"
0.34,197.08059,0.268296921399876,"positive"
0.461,197.12837,0.339755973493038,"positive"
2.949,197.12843,0.517044305006167,"positive"
1.284,197.3086,0.572222786829256,"positive"
4.065,198.05256,0.560381388043821,"positive"
0.499,198.05849,0.580497750428438,"positive"
5.543,198.08458,0.0478010704302201,"positive"
0.543,198.14871,0.402388851557862,"positive"
0.362,198.18542,0.756567436014309,"positive"
0.342,199.06045,0.146162946327236,"positive"
2.013,199.08216,0.147163078357095,"positive"
0.482,199.10791,0.21227446415016,"positive"
2.599,199.15656,0.319124641045044,"positive"
4.172,200.06809,0.0718857542609285,"positive"
3.093,200.12829,0.378140727076379,"positive"
3.416,200.12881,0.999786696069706,"positive"
1.642,200.13961,0.623343836779624,"positive"
0.403,200.16482,0.299357437993044,"positive"
0.869,200.20065,0.29345665037604,"positive"
0.799,200.23686,0.446980334369441,"positive"
0.667,200.23724,0.447289950354238,"positive"
1.809,200.6572,0.875820341721647,"positive"
0.372,201.05433,0.950890380178671,"positive"
0.342,201.09081,0.156840877584792,"positive"
0.921,201.13872,0.493722392146222,"positive"
0.545,201.16016,0.503960077226129,"positive"
0.525,202.08632,0.402131762278159,"positive"
3.541,202.11837,0.395844743923387,"positive"
2.8,202.16579,0.582289009358203,"positive"
1.263,202.18018,0.570512762437659,"positive"
1.813,202.18049,0.847916694227433,"positive"
0.742,202.21617,0.840793817875362,"positive"
1.81,202.40352,0.873153492263674,"positive"
1.821,202.43766,0.836328909399847,"positive"
1.811,202.57143,0.882716226848425,"positive"
3.729,202.58134,0.0372640869381216,"positive"
1.806,202.64352,0.77781579325322,"positive"
4.109,203.05282,0.0568268009366781,"positive"
0.605,203.12088,0.260008098218264,"positive"
0.355,203.17903,0.701037403706269,"positive"
0.427,204.10181,0.761685263522683,"positive"
3.735,204.10233,0.324461224858986,"positive"
3.735,204.12332,0.0399502390944231,"positive"
2.192,204.12372,0.383432154126083,"positive"
0.874,204.13544,0.576394767898544,"positive"
1.226,204.19672,0.483546309374799,"positive"
3.731,204.34731,0.0528446737261932,"positive"
3.735,204.38178,0.0623754975032644,"positive"
3.734,204.52488,0.0390438090599669,"positive"
3.408,205.09714,0.28518271811246,"positive"
0.433,205.09753,0.302487542349827,"positive"
0.373,205.09753,0.583606566657045,"positive"
0.698,206.13817,0.561065925518044,"positive"
1.749,206.17512,0.605564046371297,"positive"
3.237,206.88585,0.291942625568526,"positive"
0.668,207.11031,0.163769058176679,"positive"
0.398,207.15922,0.12277371958524,"positive"
0.367,207.18557,0.990907500047353,"positive"
1.943,208.1325,0.234873758706512,"positive"
0.487,208.13311,0.039320948574176,"positive"
0.362,208.16991,0.718312901971026,"positive"
3.222,208.88423,0.0842502911275566,"positive"
3.428,209.09206,0.0345226995221247,"positive"
0.538,209.13842,0.413279877400053,"positive"
0.462,209.13844,0.667385394737626,"positive"
0.362,209.15383,0.635748955253243,"positive"
0.47,209.20084,0.0885733215407051,"positive"
0.745,209.2012,0.985763670676954,"positive"
3.392,210.05031,0.0157703249231253,"positive"
4.589,210.05387,0.381122244255671,"positive"
3.528,210.07884,0.0193802213532055,"positive"
0.461,210.12773,0.414527885429363,"positive"
0.703,210.22122,0.515377374151069,"positive"
0.432,211.08293,0.365252924409146,"positive"
0.41,211.13268,0.497575912386553,"positive"
0.362,211.16937,0.658511884433163,"positive"
0.88,212.11781,0.895971075590932,"positive"
0.607,212.1492,0.221797623337867,"positive"
0.524,212.16418,0.273581808663672,"positive"
0.368,212.20082,0.545645371026514,"positive"
1.832,212.20097,0.872252699833762,"positive"
0.596,212.23722,0.277609528964101,"positive"
4.104,212.99938,0.235642271360824,"positive"
0.342,213.07607,0.309272638268643,"positive"
0.379,213.11257,0.69735611280275,"positive"
0.362,214.12265,0.791094317340277,"positive"
0.699,214.17985,0.134127711214134,"positive"
0.405,214.18004,0.261425622061299,"positive"
0.691,214.25302,0.439830415019197,"positive"
0.434,215.12599,0.303269765358722,"positive"
0.518,215.17564,0.448603756738971,"positive"
0.495,215.97849,0.522116142743967,"positive"
4.063,216.09961,0.164205053454573,"positive"
0.713,216.12298,0.275189978690407,"positive"
0.499,216.15879,0.100063860913159,"positive"
0.366,216.15954,0.968623056286331,"positive"
0.444,216.19634,0.866894919536078,"positive"
1.211,216.19634,0.877147885146462,"positive"
0.607,217.10459,0.78964766398407,"positive"
4.805,217.13051,0.321419973663241,"positive"
4.528,217.15437,0.678109157134136,"positive"
0.412,218.11787,0.939034308309427,"positive"
3.107,218.1388,0.102025665444402,"positive"
2.24,218.17451,0.551297489738406,"positive"
4.106,219.07171,0.500438673508945,"positive"
0.377,219.1735,0.67932241627479,"positive"
0.693,219.17495,0.62907988514409,"positive"
1.154,220.09704,0.773212634475774,"positive"
1.857,220.11767,0.272589606420256,"positive"
1.76,220.11807,0.111510142884386,"positive"
2.082,220.11924,0.692667251745469,"positive"
1.244,220.12794,0.542434910752291,"positive"
0.727,220.14547,0.603482694316859,"positive"
0.449,220.14658,0.0795300895042868,"positive"
1.682,221.10351,0.501219710882526,"positive"
0.391,221.15362,0.239813671703477,"positive"
0.823,221.16512,0.89823790867886,"positive"
2.16,221.16962,0.504583168905821,"positive"
2.307,221.1699,0.348267962866145,"positive"
1.517,222.01995,0.491538318763921,"positive"
0.449,222.14348,0.113779456839715,"positive"
2.487,222.14871,0.180203277520053,"positive"
0.34,223.06376,0.107883743488911,"positive"
0.402,223.07479,0.111432850713338,"positive"
0.343,223.09649,0.128514339291005,"positive"
0.659,223.0971,0.841417742014922,"positive"
0.429,223.11749,0.843458748790631,"positive"
0.483,223.15379,0.42031109760135,"positive"
3.404,224.09509,0.542201134489823,"positive"
2.825,224.12757,0.946539734758234,"positive"
4.153,224.12771,0.125464982817862,"positive"
0.414,224.14899,0.831019701845718,"positive"
0.375,224.20067,0.696026863215538,"positive"
0.362,224.47819,0.173753395076267,"positive"
4.117,225.03464,0.0431929051633822,"positive"
0.433,225.1118,0.143808208164215,"positive"
0.689,225.19452,0.591676047645868,"positive"
0.381,225.19621,0.330045542189509,"positive"
4.092,225.21735,0.235265909282369,"positive"
1.611,225.40734,0.779461577658009,"positive"
4.109,226.04502,0.0944519414705806,"positive"
2.018,226.08171,0.383836373095389,"positive"
3.727,226.10547,0.133735309496444,"positive"
0.501,226.18019,0.473096771310678,"positive"
0.362,226.18051,0.733518239395639,"positive"
0.852,226.21676,0.320934179022026,"positive"
0.361,226.46567,0.982105748583427,"positive"
0.362,226.59386,0.886964119162986,"positive"
4.099,226.95164,0.388268712619672,"positive"
4.1,227.02791,0.294893696663813,"positive"
0.365,227.07026,0.58173667415873,"positive"
3.406,227.07858,0.053935592950348,"positive"
1.614,227.12527,0.443102695025786,"positive"
0.414,227.16367,0.153342324257131,"positive"
0.689,227.17518,0.729623935298785,"positive"
4.096,227.18793,0.311252051366951,"positive"
0.36,227.2167,0.450908706090197,"positive"
4.104,227.2237,0.226646599146612,"positive"
4.097,227.36578,0.295277247853263,"positive"
1.514,228.10075,0.405354951043631,"positive"
0.614,228.19577,0.0280236530191685,"positive"
0.362,228.19618,0.7076309906443,"positive"
0.854,228.23209,0.985448443989746,"positive"
0.776,228.2685,0.46727729537168,"positive"
0.641,228.26892,0.513490285053854,"positive"
0.362,228.46903,0.84660093514654,"positive"
0.41,229.14337,0.517820261940655,"positive"
3.679,229.15461,0.162013639151744,"positive"
4.291,229.15472,0.0401786002507986,"positive"
4.182,229.15482,0.145597581576291,"positive"
0.67,229.16587,0.778469883188614,"positive"
0.503,229.19111,0.452348636336554,"positive"
4.297,230.09542,0.387429461520622,"positive"
0.885,230.15374,0.315020104137119,"positive"
0.524,230.17466,0.23559498253432,"positive"
2.103,230.24756,0.415283615144395,"positive"
0.697,230.24776,0.739379177117039,"positive"
0.327,230.24784,0.91829663202962,"positive"
3.529,231.08417,0.323044707095693,"positive"
0.442,231.09883,0.469831821784088,"positive"
2.628,231.1126,0.499859503714687,"positive"
2.937,231.11308,0.499892665231816,"positive"
0.392,231.15905,0.559194999455878,"positive"
2.656,232.15416,0.222444552286795,"positive"
0.405,232.98454,0.266135258711,"positive"
0.61,233.07876,0.562598301079022,"positive"
0.404,233.11107,0.463413391364679,"positive"
2.214,233.12916,0.481132567460873,"positive"
0.682,233.20034,0.245815909222512,"positive"
0.438,234.01937,0.501773673483698,"positive"
0.412,234.94454,0.496551071586449,"positive"
0.614,235.07748,0.61659334499912,"positive"
0.551,235.11726,0.250534222104177,"positive"
0.376,235.11814,0.978307906722906,"positive"
1.827,235.11976,0.842878746122612,"positive"
0.366,235.14744,0.491708349008279,"positive"
3.477,235.16469,0.298812991502622,"positive"
0.35,235.16963,0.29903317485167,"positive"
0.816,235.19167,0.133914168763547,"positive"
0.44,236.14894,0.513719022817156,"positive"
1.48,236.16451,0.834643721686623,"positive"
1.815,236.16481,0.375611717330786,"positive"
0.36,236.20065,0.683851219873215,"positive"
6.259,236.94746,0.347346361739128,"positive"
0.664,237.12307,0.0100044349100828,"positive"
0.443,237.16934,0.445344726681767,"positive"
0.36,237.1849,0.152926099504637,"positive"
6.259,237.94573,0.264516487334657,"positive"
4.106,237.9732,0.530988216558579,"positive"
3.667,238.11082,0.463097150966052,"positive"
0.374,238.21676,0.238158828690994,"positive"
0.38,239.12826,0.0390416480646673,"positive"
0.426,239.14847,0.993830308849876,"positive"
0.642,239.14894,0.245198454460536,"positive"
0.382,239.16439,0.492851052346932,"positive"
4.175,240.0896,0.123383808884039,"positive"
2.273,240.10181,0.508676438835317,"positive"
0.429,240.14411,0.697803024278956,"positive"
0.792,240.14907,0.158193304612963,"positive"
0.607,240.18076,0.706107713569998,"positive"
0.391,240.18078,0.757367778700989,"positive"
0.369,240.23186,0.743106297340143,"positive"
1.705,240.23215,0.517479256521741,"positive"
1.152,241.09367,0.700082600775613,"positive"
0.342,241.1066,0.134978911114018,"positive"
0.361,241.17314,0.423783012247653,"positive"
2.214,241.20302,0.762365735406965,"positive"
2.094,241.20306,0.585260645480615,"positive"
4.114,242.00105,0.413710154707359,"positive"
1.521,242.11677,0.454179544093648,"positive"
2.107,242.1751,0.513836723407327,"positive"
0.416,242.17524,0.71341561404235,"positive"
0.378,242.21113,0.675975488586862,"positive"
0.719,242.24776,0.504723457768455,"positive"
0.621,242.28486,0.441566640123893,"positive"
0.363,242.35189,0.858166168675517,"positive"
3.406,243.05311,0.33529490155588,"positive"
0.342,243.12303,0.0926248197523897,"positive"
2.747,243.13373,0.449042012822946,"positive"
0.413,243.15247,0.174409853311059,"positive"
0.67,243.18106,0.103881390646522,"positive"
2.216,243.18279,0.492615471549137,"positive"
2.109,243.18279,0.708895998220841,"positive"
2.007,243.18283,0.530220571304784,"positive"
1.867,243.18407,0.472583330500802,"positive"
0.421,243.19523,0.38557703421882,"positive"
0.526,243.20658,0.739829963397345,"positive"
2.536,244.15455,0.337545618283678,"positive"
0.798,244.19063,0.625117362522855,"positive"
0.502,244.19069,0.489884454293916,"positive"
0.362,244.19104,0.706766335247617,"positive"
1.179,244.22693,0.412231912211288,"positive"
0.681,244.26307,0.766718024988565,"positive"
2.114,244.26375,0.517693919482321,"positive"
1.124,245.09589,0.24031269745247,"positive"
2.092,245.12815,0.512423888608958,"positive"
2.683,245.12866,0.500069341197019,"positive"
0.876,245.16152,0.578656569631285,"positive"
2.825,245.18549,0.402559830742208,"positive"
1.815,245.19045,0.630773235327277,"positive"
0.403,245.22675,0.451569439650368,"positive"
2.084,245.27586,0.491940057733408,"positive"
2.998,246.10871,0.457983082817052,"positive"
0.412,246.16915,0.488454391744986,"positive"
2.316,246.17037,0.399877678033265,"positive"
1.812,246.18691,0.779018084643698,"positive"
1.714,246.20683,0.583554783659094,"positive"
0.516,247.08708,0.217645750931338,"positive"
1.746,247.09085,0.334183567888158,"positive"
2.086,247.14433,0.452315373862629,"positive"
2.215,247.14451,0.483317209646734,"positive"
0.404,247.16913,0.557865485811436,"positive"
2.086,247.22388,0.481706309139232,"positive"
0.368,247.24189,0.744911047380688,"positive"
2.09,247.40948,0.500702652358022,"positive"
2.085,247.57665,0.50018233737745,"positive"
0.383,248.0317,0.401199311232354,"positive"
2.875,248.09055,0.26771950365764,"positive"
2.086,248.14743,0.452251092212275,"positive"
0.886,248.1646,0.512752014044159,"positive"
2.494,248.18512,0.526160407506387,"positive"
1.229,248.22209,0.819363157912038,"positive"
0.621,248.23762,0.74132399627432,"positive"
0.406,248.95945,0.234438088119237,"positive"
0.357,248.98031,0.762568172677071,"positive"
3.407,249.06051,0.247089353146874,"positive"
1.615,249.10716,0.411719392070532,"positive"
0.41,249.14824,0.750116280132892,"positive"
0.375,249.16975,0.27716947764247,"positive"
0.437,250.12828,0.514997304614094,"positive"
4.06,250.17746,0.555828122229175,"positive"
0.359,250.17871,0.933222126025805,"positive"
1.04,250.17972,0.38883621415231,"positive"
1.465,250.17996,0.175123168008095,"positive"
0.806,250.21569,0.738284433244286,"positive"
0.412,250.21657,0.317937321064133,"positive"
0.344,251.04669,0.328670620819636,"positive"
0.378,251.07047,0.697553512705867,"positive"
0.543,251.12725,0.322010487918584,"positive"
0.36,251.12725,0.19409420681628,"positive"
4.061,251.13729,0.117311909890438,"positive"
0.611,251.13937,0.381886013582572,"positive"
0.416,251.18538,0.711669919341616,"positive"
1.62,251.94664,0.748515085142467,"positive"
0.439,252.03013,0.500019593389848,"positive"
4.151,252.08153,0.215913812070328,"positive"
1.223,252.15715,0.537184342743725,"positive"
0.671,252.16572,0.427341798249865,"positive"
0.579,252.16632,0.648969748761659,"positive"
0.376,252.23243,0.87616400428935,"positive"
2.542,253.10935,0.194794673397633,"positive"
4.362,253.11804,0.422363437233436,"positive"
3.15,253.12813,0.210726336626168,"positive"
0.41,253.14327,0.528749439103084,"positive"
0.557,253.16422,0.443173358399354,"positive"
0.67,253.16426,0.444820758049785,"positive"
0.35,253.17862,0.507759734238441,"positive"
0.363,253.2158,0.747235589480808,"positive"
0.398,253.25293,0.496265470432411,"positive"
0.689,253.2643,0.0291958939617928,"positive"
0.587,254.00931,0.501360093728899,"positive"
2.059,254.11715,0.980180350494984,"positive"
0.455,254.16017,0.37315229427354,"positive"
1.566,254.17462,0.480685989365072,"positive"
0.471,254.21194,0.384742053957215,"positive"
0.374,254.24741,0.87594287942507,"positive"
0.373,254.3272,0.99478315026433,"positive"
0.432,255.06538,0.50949546962788,"positive"
3.944,255.09807,0.30273789366138,"positive"
0.342,255.12327,0.157330028553577,"positive"
1.622,255.14489,0.709341610079529,"positive"
0.417,255.15905,0.081379185217425,"positive"
0.54,255.21075,0.526743165138427,"positive"
0.784,255.27951,0.124100914495753,"positive"
2.837,256.11813,0.807276430071525,"positive"
0.643,256.17559,0.234073524773544,"positive"
0.541,256.20775,0.806448806721579,"positive"
1.749,256.20866,0.074202213729174,"positive"
0.372,256.26351,0.973584056464595,"positive"
0.622,256.29962,0.208544781887727,"positive"
2.093,256.84981,0.331845449467785,"positive"
2.009,256.85064,0.662145535151228,"positive"
3.522,257.00696,0.0363217484452034,"positive"
1.555,257.11308,0.162867383505626,"positive"
3.474,257.14666,0.0143774897102221,"positive"
2.52,257.14915,0.472313127889015,"positive"
5.626,257.16019,0.83117110303253,"positive"
0.53,257.16791,0.143980977676641,"positive"
2.094,257.18521,0.155497593027097,"positive"
